Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2,4,8,7,0,5,1,5,6,4,4,0,1,0,1,3,0,50,1,11,8,8,6,23.834087215391037,11,14,13,13,14,30.489648369081976,4,17.276618306222705,9.395359687593128,20294.349951592816,Dropout
1,4,6,9,0,6,0,7,1,9,9,0,0,0,1,2,1,38,0,1,8,5,1,38.919767668881526,9,11,0,10,4,17.199887176197166,4,16.117970880495726,6.2718019995322205,62819.09288227485,Dropout
3,3,2,14,1,6,0,3,8,6,7,1,0,0,1,2,0,29,0,9,2,10,11,34.706352537063296,3,14,4,3,12,35.30167958009837,6,19.09766913263838,2.302420546254651,54403.21809401692,Graduate
1,4,1,9,1,8,0,6,9,7,11,0,1,1,1,1,0,21,1,12,12,9,0,3.284247856932847,0,5,3,4,7,8.353662424167837,14,15.366130273524785,7.12438716086983,29456.292463054568,Dropout
3,1,9,12,0,3,1,3,8,3,2,1,1,1,1,3,0,22,0,1,7,7,5,36.24829618350785,7,0,0,8,10,10.54668271978532,3,2.0748784406267107,6.353636193200115,96643.95820135224,Dropout
1,7,5,12,1,2,0,2,2,2,5,1,0,1,0,1,1,21,0,2,12,0,14,5.100078278976206,10,4,3,8,5,24.347763785320645,4,3.3534448197085553,8.605757570273072,62086.57149023081,Dropout
2,3,2,11,0,5,1,2,1,3,8,1,1,1,0,1,1,32,1,7,8,12,7,6.57436162517846,8,5,1,7,3,39.56086918103561,5,15.699191463300936,1.8911798790162815,78492.74947516812,Dropout
3,4,5,7,0,2,1,1,8,10,11,0,1,0,0,3,1,24,1,0,1,7,3,6.344000195506778,10,14,12,12,9,32.99437554462947,0,8.464186453238536,4.024745263233701,93548.57143489103,Dropout
2,1,4,7,0,3,0,6,4,2,10,1,0,0,0,3,0,20,0,3,7,6,12,6.818772590874795,6,8,12,11,4,12.544358701306457,0,18.434278634953955,8.665719284432743,70530.97347685005,Dropout
1,7,2,16,0,1,0,7,8,8,11,0,1,1,1,3,1,25,0,3,3,10,14,2.911681543104394,14,13,8,4,12,11.340175569754344,6,13.171999972830744,5.909814378313223,44249.75640496673,Graduate
2,9,6,1,1,5,0,4,5,6,7,0,1,1,0,2,1,30,1,9,7,2,7,14.132245202149472,8,9,12,8,0,36.27404669742615,5,17.936368972166754,9.119709460973288,54520.20462611518,Dropout
1,5,9,14,0,9,1,2,9,9,9,0,1,1,1,1,1,43,1,11,6,6,0,1.6537235740300238,14,14,8,0,11,0.6826526864434834,7,12.954493463187113,7.603760598746571,75081.83165179819,Dropout
1,7,1,11,1,6,0,9,6,4,7,0,1,1,0,2,1,44,0,6,14,9,2,17.619770425681995,1,0,3,2,13,37.3863501337233,2,15.002482035158737,3.687706418859842,87620.24974812668,Dropout
2,5,5,13,0,5,0,7,9,11,7,1,1,1,1,2,0,29,0,9,4,11,12,4.440699104148522,7,9,7,7,13,20.716481334293256,6,11.680245959041862,2.107119197076459,96078.72132626674,Graduate
3,9,2,17,1,1,0,6,3,9,3,1,0,0,1,1,0,26,1,6,10,5,8,13.333662493636895,9,4,10,13,2,36.25950379661658,6,15.906167329038624,8.3396644291367,49530.64546073035,Dropout
2,3,5,7,0,4,1,9,8,11,7,1,1,1,1,1,1,17,1,12,4,1,13,31.512926297250196,0,0,8,4,9,37.013298798728734,9,8.88185371242866,3.3621516565242993,89830.9842470292,Dropout
3,7,4,5,1,2,1,1,4,10,1,1,1,1,0,1,1,27,1,9,1,14,10,9.291437143496344,3,1,2,3,6,7.401695462700331,13,6.039120538497418,2.4156994077104987,80635.90845638537,Dropout
3,5,9,17,0,8,0,8,3,7,2,0,1,1,1,1,0,23,0,13,11,13,13,8.853354146771192,9,1,4,8,6,14.321741345585203,6,3.3128650329920095,4.633468011104858,53071.13552475276,Dropout
1,3,5,3,1,3,1,7,1,10,8,0,1,1,0,1,0,35,0,8,10,4,6,7.428063982288968,9,3,9,13,9,9.63480933647244,3,1.555826862913623,1.0819012424010976,30743.49302283299,Dropout
2,7,2,11,0,3,0,4,6,6,11,0,1,1,1,1,0,19,1,14,0,10,9,10.510110921054302,10,7,10,8,4,17.201864345753005,9,19.86228084790343,1.902488673890823,39933.199241684255,Dropout
3,5,5,1,0,6,1,2,4,10,5,1,1,0,0,1,0,43,0,12,5,2,6,16.148251409159165,1,0,0,8,5,11.271173312586193,13,2.502838975257724,4.008037622505032,47100.117008014175,Dropout
2,6,5,9,1,3,0,8,3,3,5,0,0,1,1,1,1,36,0,9,14,6,1,13.155371274594545,6,4,5,0,8,18.627929999746037,1,11.861169210384821,6.134889701846724,65743.93561302795,Dropout
3,4,2,2,1,7,0,2,8,7,7,0,0,1,1,2,0,31,0,0,4,3,9,39.610911843465104,9,4,0,6,7,29.028740125248618,10,2.6073441884892823,1.249367317223038,26192.68511943853,Dropout
3,5,9,10,1,8,1,8,8,9,6,1,1,0,1,1,1,29,1,7,14,10,7,23.647027768680214,13,10,10,2,2,16.773815526632223,0,0.6738732237276324,7.286764603631236,85821.51681910468,Dropout
1,4,9,17,0,9,1,1,6,8,5,0,1,1,0,2,1,21,1,2,6,9,9,38.99898515802844,3,1,14,14,3,10.444316275579034,14,17.951265970208127,1.6427048573417302,30739.586918273857,Dropout
2,8,1,15,1,8,0,9,2,3,9,0,0,1,0,3,1,38,1,6,10,12,1,36.59276606167167,8,10,13,10,2,19.82028768719391,3,8.298249675764032,5.716093640327267,12887.296206542482,Dropout
2,4,4,8,1,6,0,2,7,8,5,0,1,1,1,3,1,18,0,5,5,4,3,39.363401922813814,9,9,7,5,12,34.253582149384975,13,5.040395557201133,5.1325480770403455,25723.86607273904,Dropout
1,3,5,1,0,3,0,9,3,5,11,0,1,1,1,1,0,33,1,3,4,4,13,11.923210083897512,8,11,5,9,10,39.50582492218035,13,13.343100359467254,0.397476354969043,85760.45746512245,Graduate
2,4,6,6,0,4,1,6,8,2,7,0,1,1,0,1,1,34,0,9,5,4,0,38.31020305166686,8,6,11,5,0,35.288648502851935,1,5.650308752093959,2.125874603288318,57099.7051484381,Dropout
3,9,4,6,0,1,1,1,3,3,1,1,1,1,1,1,1,27,0,3,4,13,12,17.078680315508098,4,5,12,14,4,4.174100252559594,4,8.274812446099801,5.253942027847608,70208.40249482176,Graduate
1,9,2,16,1,2,1,5,8,5,2,1,0,1,0,1,0,26,1,14,0,3,10,17.93275986924403,11,3,6,9,5,14.644743211226118,10,9.296583964461323,6.224903410757911,35310.13431258155,Dropout
1,1,7,2,1,7,1,7,5,6,1,0,0,1,1,1,1,34,0,12,5,3,13,17.558742046128053,12,12,1,4,14,38.138947617362916,10,18.02214863475307,4.041135147279688,44330.60404116431,Graduate
3,1,2,17,0,7,1,1,7,10,2,1,1,1,0,2,1,32,1,3,1,1,12,25.1535440005198,3,14,2,2,13,31.54976528237904,11,1.2110504842727776,0.4288967135932953,13039.762985096339,Dropout
2,5,5,1,1,1,0,1,5,6,8,1,0,0,1,2,0,49,0,3,4,4,7,32.35443127289963,7,8,14,9,9,27.972354538488666,0,16.350336866393064,2.947944702806052,12539.624917328301,Dropout
1,7,8,5,0,7,0,3,5,3,9,0,1,1,1,3,1,31,0,7,6,7,11,11.909234099355572,11,13,4,11,11,30.733463645850634,4,0.8040054564597598,4.836737378658862,50170.404115639954,Dropout
2,1,8,11,1,5,1,4,5,9,9,1,1,0,0,2,0,38,1,8,2,5,6,0.4031739984160776,5,7,10,9,7,29.642556402666422,2,14.546653680477474,9.04831182172997,53771.43044859477,Dropout
3,7,3,13,0,1,0,1,4,2,10,0,0,0,0,1,1,52,0,13,1,2,7,1.087322130509385,6,14,4,3,6,31.185940547236683,5,12.24063788555638,8.78327064317682,56930.2847542757,Dropout
3,8,6,6,0,2,1,9,7,11,7,1,0,0,1,2,0,26,0,7,3,10,3,11.281577863866366,4,11,14,13,10,8.69481061629822,6,12.56385022100397,0.9350133288607698,52800.57692004462,Dropout
2,9,2,5,0,4,1,6,1,7,9,0,1,0,1,1,0,42,1,1,14,5,12,28.157042747735673,6,10,3,8,4,33.58128393746537,1,5.364678982500077,3.551580914219623,64116.36506331604,Dropout
2,2,5,16,0,2,0,6,9,8,9,1,1,0,1,3,1,33,1,2,5,11,14,35.580739733147716,11,14,10,10,1,38.59013641274152,6,17.850204983832334,7.446724044346907,76724.96925130014,Dropout
3,8,5,5,0,7,1,7,8,10,5,1,1,0,0,3,1,30,1,14,4,5,11,28.46903363742685,3,7,9,10,13,15.417991762002474,12,15.8706143062835,3.5963601698419234,53215.019350603885,Graduate
1,1,5,14,0,2,1,5,1,2,11,0,1,1,1,3,0,34,0,12,3,7,13,8.738184026367577,1,12,3,0,6,4.1339370507106254,9,1.166016082963941,5.216695589459395,11862.618487055648,Dropout
3,6,8,4,1,1,1,4,1,5,2,0,0,1,0,1,1,20,1,11,4,8,13,16.11504285218698,6,9,12,14,6,16.15111821820472,0,7.709673373255259,3.4039119483509395,44768.542963391155,Dropout
3,2,6,16,0,9,0,6,2,1,4,0,1,0,0,2,1,38,0,8,8,3,14,2.245704406791438,10,7,14,6,6,3.3361972339643353,6,9.960960458661079,5.780773038907999,96162.19259521016,Dropout
2,5,7,7,1,7,0,8,4,11,4,0,1,1,0,3,1,32,0,10,10,1,9,10.990340837016653,6,10,1,3,1,7.8738370473081964,14,5.258425250052207,7.652858586996456,48704.401275455486,Graduate
3,1,1,16,1,7,0,3,5,10,11,0,0,1,0,2,0,22,1,8,5,0,6,28.057759380461583,10,14,2,0,2,2.192616975518309,10,0.4422625171825856,0.049905769213113294,67055.95327063758,Dropout
1,3,1,17,1,9,0,1,9,10,1,0,0,1,0,1,1,24,0,1,13,2,12,31.606952428775084,3,1,8,10,13,31.021338754424576,12,4.386600523355677,4.298243357815702,35926.38875301382,Dropout
2,6,6,6,0,7,1,5,5,10,3,0,0,0,0,3,0,46,0,10,3,7,2,19.329348669322513,5,6,14,12,7,3.8971271520629758,4,1.114562438088238,8.18125695015406,61548.7901367372,Dropout
1,4,5,3,1,3,1,4,1,1,9,1,0,1,0,1,1,46,0,3,10,0,13,27.89885982227108,5,2,2,6,7,15.171723538262976,12,9.20130594054112,4.740783397335825,12838.425422848795,Dropout
1,1,8,5,1,2,1,9,4,4,4,0,0,1,0,3,0,46,0,9,8,5,1,3.0219530936190253,12,7,5,3,8,27.401733752324205,13,3.0793754030120946,3.525684234566351,26899.952305771905,Dropout
1,9,3,10,1,7,0,8,4,4,8,0,1,0,1,3,0,41,0,8,10,3,7,31.802826986016946,1,8,12,14,12,4.721171126078514,13,2.045760326714743,0.6905826630661238,50473.428129797234,Dropout
3,9,9,14,0,8,0,8,2,2,7,0,0,1,1,1,1,50,1,14,14,9,5,17.328523266715923,1,2,9,12,11,4.032867621482761,12,19.90824359934243,6.096521360697585,73210.56117850957,Dropout
3,8,4,2,0,7,0,2,6,9,11,1,1,1,0,3,1,34,0,11,5,5,1,11.25108371152692,9,11,4,9,14,14.070352635190414,9,3.4899459925824194,8.230358019232902,20291.79676609766,Dropout
3,2,7,12,0,8,1,5,2,9,11,0,0,1,0,1,0,34,0,1,11,9,8,38.220556612595324,2,3,13,4,10,28.64523466493275,13,14.966295424822478,5.480850829446475,59658.7626379154,Dropout
2,8,3,12,1,7,1,3,7,8,6,1,0,1,1,2,0,52,1,0,0,8,3,32.338023916568666,9,11,9,12,6,33.145395171316714,4,19.36562291299237,2.4384184103826048,98589.3154376308,Dropout
3,4,5,16,0,4,1,8,1,4,4,1,1,1,1,3,0,29,1,2,3,7,14,39.2111874090719,11,0,7,12,9,34.425013293246,13,11.804123554742983,9.600030863490465,96462.3270472749,Graduate
3,8,8,15,0,9,1,9,4,11,9,1,1,0,1,2,0,31,0,13,2,1,13,5.870211172510302,6,14,0,14,13,23.99519554421538,2,9.29211814671029,2.33485962530949,57825.36757254701,Graduate
1,6,6,4,1,1,1,7,1,6,8,0,1,1,0,3,1,54,1,2,1,5,8,20.762237101595183,6,11,5,11,2,39.756949616749544,6,1.7883945640972132,5.709944699616608,82644.54869071061,Dropout
1,4,6,5,0,6,0,6,7,3,2,1,0,1,0,1,1,23,0,12,4,11,7,38.44699026586436,5,10,10,1,13,33.52954725937507,12,14.993322497207968,5.148961291846957,44092.70845777848,Dropout
1,6,4,15,0,7,1,7,9,6,2,1,0,0,1,2,1,32,1,9,9,13,11,5.664518084447505,6,1,10,2,3,19.170519537689582,12,6.467416130207059,8.017843475333168,26699.663300617267,Dropout
1,7,1,5,1,2,0,4,5,7,7,1,1,1,0,3,0,50,1,8,14,2,2,35.17036460777391,0,13,0,12,6,38.881986256738635,5,11.045480298420578,9.88429029695364,95954.37649361651,Dropout
2,8,5,6,1,3,0,8,8,10,10,0,1,0,1,3,1,23,1,7,8,3,11,16.11055089472851,6,9,2,10,1,24.52117910155608,11,10.622859225730437,7.459480998706959,62393.18471698751,Dropout
1,6,1,1,0,3,0,1,8,9,6,1,0,0,0,3,0,30,1,9,14,1,8,1.3410357271614526,5,5,9,3,9,8.294150849708828,11,14.131302006741457,6.7626319587224835,74763.37573735112,Dropout
3,5,6,15,0,1,0,3,1,7,11,1,0,0,0,3,1,46,1,10,0,7,1,32.32928667758608,11,10,11,10,14,2.079367713689484,14,0.41380830785081146,2.597909014122761,81597.44339729694,Dropout
1,3,9,14,0,7,0,3,1,11,10,0,1,0,0,2,0,40,0,10,1,6,9,23.445169540172117,0,7,4,2,9,14.639566332969238,14,15.914093705818049,7.186430031943138,77938.64192015416,Graduate
1,9,6,2,0,3,1,4,5,7,2,0,1,1,0,1,1,17,1,4,4,11,10,3.8614403664572494,8,7,6,11,8,8.645798403857672,4,2.784801183803274,2.5323170972082734,33570.73210244745,Dropout
3,4,1,2,1,3,1,2,7,4,7,1,1,0,1,3,0,20,1,11,8,9,3,5.448044432152703,6,8,5,7,8,23.90482019584588,4,11.470023808265308,3.4888033964638177,85484.86279413245,Dropout
2,3,1,2,1,9,0,1,6,9,9,0,0,1,0,1,1,43,1,0,5,2,9,34.145727682281965,0,6,1,0,7,18.82505892082735,0,4.887037566587384,0.5446365550878551,69314.32715345512,Dropout
3,2,1,2,0,2,1,4,5,5,11,1,1,1,1,3,1,41,1,4,12,6,1,5.590974188981566,7,5,10,3,7,23.82651589593391,6,11.00990522716417,3.4271834518067434,70379.30297552323,Dropout
2,2,3,6,0,6,1,5,7,6,5,0,0,1,0,1,0,54,1,2,8,13,6,30.34773462673197,5,9,5,13,12,15.70865466718085,11,19.899122390379272,8.63767126259323,17678.42410374995,Dropout
3,2,4,14,0,8,0,6,4,3,3,0,1,1,0,2,0,38,1,6,2,3,12,3.013735428383306,4,14,0,1,10,19.402846260845106,10,17.508130132829095,9.28643703592179,59522.81336510563,Graduate
3,8,8,1,0,3,0,8,5,8,9,0,1,0,1,3,0,49,1,10,1,6,3,20.59400579838325,8,9,11,4,8,4.384320870419036,11,6.865044612228715,8.042268214969573,87336.35953556388,Dropout
1,1,8,9,0,4,0,8,3,6,9,0,1,0,1,3,0,34,0,9,2,4,1,6.307749262145199,3,1,1,5,7,33.31696984420342,14,3.027076130716253,6.608720336041172,78234.62046871553,Dropout
1,8,6,10,0,9,0,5,5,6,6,0,0,1,0,3,0,24,0,8,10,12,10,7.902531591763644,9,0,12,6,3,5.851279546121839,2,6.5281089125823115,2.663294826949678,11085.20177515347,Dropout
2,4,5,11,1,5,1,7,5,7,7,1,0,1,0,2,0,47,0,4,2,12,0,2.6007329746913177,2,12,6,3,14,22.677761734282463,13,17.795343442440867,6.659343673607464,86573.5244097897,Dropout
3,7,4,1,1,2,1,3,9,10,10,1,0,1,1,2,0,37,1,2,0,3,3,29.554800663080396,10,0,4,10,0,35.436461516793926,13,2.61317299930085,1.4972365811587574,66879.70054362022,Graduate
2,7,7,16,0,9,1,5,8,2,8,1,0,0,1,3,1,24,1,9,8,2,14,39.71669294612387,11,10,10,14,14,19.5312636770989,6,7.415752500820895,9.26794316803181,55468.330949997144,Graduate
2,7,9,17,1,7,1,2,5,5,1,0,0,1,0,1,0,26,1,7,1,12,3,29.84036719579503,14,3,14,3,6,28.76382855966039,9,6.879735041240165,2.003112071627633,79437.27256946146,Graduate
3,8,4,1,0,8,1,4,8,3,9,0,1,0,0,2,1,42,0,12,13,9,12,27.184378077447096,13,7,7,5,4,15.877464626226999,9,16.356579949622606,3.9122916708767352,71768.2942738201,Dropout
1,6,8,13,1,5,0,4,6,9,7,0,0,1,0,1,0,43,0,4,3,10,10,29.71919047525997,12,11,3,11,13,5.9578500169087745,10,14.79348988565758,1.4211190498229298,64367.145168445975,Dropout
3,6,8,11,1,9,0,5,7,11,11,0,1,0,0,3,1,37,0,13,7,13,14,15.51995707755918,9,5,9,9,2,38.92293944026072,9,2.485195910806808,9.51018731550979,70516.45297871798,Dropout
2,1,5,1,1,6,1,7,9,7,9,0,0,1,0,3,0,46,0,14,8,13,6,12.603516377782785,10,1,11,14,13,31.209462500135157,10,4.15541111201583,3.8181740419766284,65606.48933861067,Dropout
2,1,1,1,0,7,0,7,3,7,1,1,1,0,1,2,1,30,0,9,5,8,5,18.78076678229521,11,1,8,6,14,4.559484563591685,8,16.658104594301573,3.1032829851983412,20182.358920804145,Dropout
3,6,7,13,1,4,0,5,9,1,5,1,0,1,1,2,1,18,1,10,7,3,14,9.09558282569536,10,10,11,11,1,37.46500073791013,4,17.901767653076142,8.681475852765125,16152.835469140795,Graduate
2,9,4,4,0,6,1,5,3,2,6,1,0,1,1,2,0,31,0,1,8,7,2,39.05419989100927,10,3,11,14,6,25.15387103394655,9,12.974197377051633,8.63948071305606,49006.19125427322,Dropout
3,4,1,16,1,5,1,1,8,10,7,0,1,0,1,2,0,30,0,4,14,2,0,37.569919937401906,3,12,7,10,6,30.514874317291603,1,14.62730034896856,9.128480569656887,90212.22250124994,Dropout
1,4,4,13,0,9,0,1,9,11,6,1,0,0,1,2,1,23,0,6,6,8,6,12.196963071641722,0,7,6,10,3,9.61181729269347,9,5.7916129762480235,8.200105494117357,25814.917113165455,Dropout
2,3,5,11,1,6,1,6,8,8,4,0,1,0,0,3,1,41,0,12,14,13,8,37.037406370995605,13,0,14,0,5,22.787278624198862,14,6.241503945206506,8.942854825387816,80323.2936418784,Dropout
1,2,5,3,1,3,0,2,9,1,6,0,1,1,0,1,0,36,1,0,6,12,13,30.250771121930118,5,1,9,1,2,13.681609669393243,7,3.437328607904091,6.495781013201501,66034.89237057423,Dropout
1,4,9,17,1,5,0,5,7,11,8,1,1,1,0,3,0,48,0,10,13,0,4,32.7622345715393,11,5,8,13,0,4.222302690872857,5,15.059570497583707,2.4557703557282973,96807.26812024035,Dropout
2,5,5,5,1,2,1,1,2,8,3,1,0,1,0,1,0,19,1,0,11,3,10,16.644258364654824,6,3,11,7,14,35.46006055983923,10,2.3990578031666243,8.85281992674285,55929.6674059492,Graduate
3,6,9,6,0,6,1,2,3,7,3,0,0,1,0,2,1,43,1,1,12,0,1,16.25163667876141,14,8,12,9,10,22.29767716174765,7,9.636722807250436,5.641260006896722,91546.96289471952,Dropout
2,4,5,8,1,7,0,8,1,8,6,1,1,1,0,3,1,17,1,8,4,2,12,11.71075894337244,8,0,3,2,10,31.931666366661133,9,13.590437726714386,9.9743772198927,38856.32517208776,Graduate
1,7,5,3,1,4,1,7,7,1,5,1,1,0,1,2,1,25,0,8,9,1,12,4.72650523647169,2,6,0,8,1,24.917985915663714,0,8.474215926968657,5.919413892441639,37589.958128680315,Dropout
3,3,9,12,0,2,0,5,2,10,8,0,1,1,1,3,0,33,0,3,6,2,14,33.943400402097616,3,6,12,2,7,14.350027745896266,8,19.559099299206306,2.6396439450204356,34972.68409198325,Graduate
1,8,4,14,0,8,1,5,2,9,5,1,1,1,0,1,0,28,0,12,1,3,12,26.163440023092317,8,5,12,0,7,28.18959538021732,6,16.214141205182507,7.688529996866036,40969.87966422114,Dropout
3,9,8,15,1,2,0,6,4,10,11,0,1,0,0,3,1,43,0,7,7,4,10,20.86305352859661,11,0,7,1,14,0.31325940770124294,5,3.5935371690013285,4.381391570596178,94257.69552607159,Graduate
1,8,3,11,0,1,1,2,2,5,3,1,0,0,0,3,1,23,0,13,6,3,3,13.071734659301368,5,8,2,14,11,11.736875597782106,7,0.39683895670967084,4.983780249810652,62212.81708930242,Dropout
3,5,3,4,0,5,1,9,6,10,4,1,0,1,0,2,0,24,0,12,12,3,3,36.39865296822726,13,9,6,5,8,26.36258809204545,12,5.3171423384554695,0.36675443801547747,39881.08407580985,Dropout
1,7,1,9,1,6,0,1,8,6,5,1,1,0,1,2,0,36,1,1,12,8,4,7.873134700210547,12,2,5,12,4,14.565698685852762,7,3.1886795807017476,5.041952275340897,73624.12658804885,Dropout
2,9,9,15,0,2,1,8,3,8,8,0,1,1,0,3,0,33,0,7,12,12,6,25.367472202161462,10,6,8,1,5,27.771280679198544,1,17.05263799088047,3.064992943241819,47557.9877136885,Dropout
2,8,7,6,1,2,1,6,5,1,2,0,0,0,1,3,1,35,1,14,3,8,8,21.234873425054978,10,12,5,5,8,27.054625402792244,2,10.681318122697778,2.588069955642458,30246.637618718418,Dropout
2,2,2,9,1,9,0,2,7,3,3,0,0,1,0,3,1,46,0,10,9,10,3,5.090265137972501,9,5,4,8,7,31.613713230666253,14,9.183305712134878,6.843929645577889,64509.800272707216,Graduate
3,3,8,4,0,3,0,2,6,10,4,1,0,0,1,1,0,41,0,8,14,2,14,3.223756449332882,14,0,3,3,8,4.721279617434266,7,11.271591508512259,8.17094281252511,98801.4899873955,Dropout
3,9,5,9,1,1,0,1,6,6,8,1,1,1,1,2,1,23,0,3,3,11,13,23.431140502117564,3,6,4,5,1,20.065256672471953,10,8.282586998744783,2.6923386519917436,37437.9522037235,Dropout
2,1,2,17,0,3,0,5,1,6,9,1,0,0,1,1,0,47,0,14,3,8,9,5.848558981255998,12,11,13,5,0,10.539484413388319,4,11.405355448228834,3.1917023316403115,71908.92051696879,Graduate
1,8,7,14,1,9,0,3,1,11,1,1,1,0,1,3,0,54,0,2,9,6,12,18.00855088247885,7,5,11,7,6,9.217957369020189,4,9.22685863801381,3.701655127715119,74609.9129185488,Dropout
1,6,8,15,1,5,1,3,3,5,9,0,0,1,1,2,1,25,0,12,7,9,13,27.536078162888984,7,4,3,10,0,34.644238920671036,8,9.910858309024416,3.2184642113633153,61146.57944736031,Dropout
2,4,4,5,0,9,0,6,3,9,4,1,1,1,0,2,0,18,0,14,14,14,9,25.17112836541869,9,2,6,0,14,4.564189260815028,10,0.21003318700347107,8.5502638800984,24038.118356710344,Graduate
2,8,2,6,0,1,0,3,3,4,7,1,1,1,0,3,1,49,1,12,12,4,13,31.330419566178882,13,5,11,6,14,27.67383677231532,10,3.8532464913743936,4.552355201496261,39323.29977303045,Dropout
2,8,6,6,0,2,0,3,1,1,10,0,0,1,0,1,0,40,1,0,1,1,13,25.068536877326068,0,5,5,14,12,18.2517538436008,3,4.272165517261259,0.6979836986267585,97864.17176052245,Dropout
2,4,2,12,1,4,0,5,6,3,4,0,1,0,1,3,0,52,1,9,6,6,0,35.39927499639279,6,1,5,11,9,22.62797438393756,3,9.089819437887678,2.4965919631922806,30810.860647677586,Dropout
2,3,9,10,0,5,1,4,3,9,6,1,1,1,0,3,1,30,0,6,11,12,11,18.441319053030576,3,9,1,5,13,39.52654180998514,14,0.6788157213006785,8.819297672443438,56451.94268396202,Graduate
3,4,6,11,1,5,1,3,6,6,3,0,0,1,1,3,0,41,0,5,1,0,7,20.86581347898583,10,7,4,13,9,12.904976431472072,8,4.761368724646995,7.869285810366265,82695.56939948749,Dropout
1,7,8,17,0,4,0,5,9,11,1,1,0,0,0,2,0,39,1,5,8,8,8,3.5102382706262736,14,8,2,13,7,10.58603207625858,10,4.60051063173712,2.728410693148083,57894.376378493456,Dropout
1,8,1,16,1,7,0,4,2,5,10,1,0,0,1,1,0,47,1,8,1,8,8,8.933060106250243,2,5,12,5,3,6.353788507963434,4,19.420314932314426,5.217969838386878,15022.676757176965,Dropout
1,7,5,2,1,6,1,3,7,1,10,1,1,0,1,2,1,40,1,3,1,4,11,33.499711480939595,12,0,9,4,13,36.697632441572964,11,17.18860178872117,8.018906881268018,88551.46318653821,Dropout
2,4,9,12,0,6,0,2,4,7,5,0,1,1,0,1,0,39,1,2,9,14,12,6.492604896022378,3,2,14,1,9,23.7554483466835,5,18.663035205051475,8.516420834685935,68893.3888670771,Graduate
1,3,6,7,1,8,1,8,5,11,2,0,1,1,1,3,0,26,0,12,0,4,14,38.830146300242056,3,6,13,12,1,6.490961902481827,5,0.8819427504334909,5.49837719579657,35652.74843242172,Dropout
1,3,8,14,0,2,0,6,6,2,5,0,0,1,1,3,0,50,0,13,13,4,12,24.237804832557583,2,3,3,14,3,14.55662742144106,6,8.948998706953981,3.472289762282662,48768.62279156092,Dropout
2,3,7,16,0,6,0,2,6,8,11,1,0,0,1,1,0,52,1,3,3,5,7,17.41874863425886,1,12,7,14,10,21.460136161353688,13,18.712530125328406,9.748522363814425,90978.20995342678,Graduate
1,2,4,11,1,4,1,7,1,1,5,1,0,1,0,1,1,21,0,10,0,0,10,26.768673670836336,2,9,13,14,9,31.733035822225823,4,15.95551339815545,8.555828949504523,84185.14482160816,Dropout
2,2,2,13,1,1,1,6,6,7,3,1,1,1,0,2,0,45,1,4,5,3,5,28.832602551039894,12,14,11,6,10,32.45798433307213,12,19.83786549751541,1.013634968297794,48734.81242581103,Dropout
1,5,6,7,1,1,1,1,3,4,4,1,0,1,0,3,0,40,0,7,9,3,0,7.597393767022602,2,1,11,5,9,14.124155129170411,13,4.853583575638489,8.724698935186266,46644.297692001564,Dropout
2,1,2,11,1,2,0,9,5,8,11,1,0,1,1,3,0,44,0,14,14,5,12,33.816710662536735,14,4,6,10,11,37.67458007801426,3,14.971602258866135,0.9003582019474976,82671.39049702114,Dropout
3,5,2,9,1,1,1,6,4,5,3,1,1,1,1,1,1,24,1,6,10,4,7,0.6370643208920912,2,0,14,11,11,27.60132539256505,3,7.6718509417022425,5.323670242012396,95712.6669720871,Dropout
1,6,2,2,1,4,0,6,6,8,2,0,0,1,0,3,1,17,1,14,5,2,7,3.7121184837660692,14,9,14,10,8,4.376556868774548,12,6.400999527703696,0.7750993372249082,87685.3786790268,Dropout
2,7,8,7,1,8,1,9,6,9,11,0,0,1,1,3,0,49,0,10,5,3,1,32.24071513766823,6,5,4,5,12,22.626031948167356,14,3.8029143798012233,2.6047483055945353,30479.04814574643,Dropout
1,7,9,9,1,2,0,4,3,2,2,1,1,1,1,2,0,50,0,6,1,6,14,3.6038831902222546,9,11,11,5,8,20.22266110029605,4,15.312107530706133,0.8287348689354868,54872.03767957842,Graduate
1,8,2,14,1,4,1,5,5,11,5,0,0,1,1,2,0,39,1,5,5,2,6,19.240319742859732,7,1,9,14,7,3.7342172972739673,4,13.890931845113414,6.325889538551338,26565.254742549903,Dropout
3,4,2,14,1,6,1,7,4,9,8,0,1,1,0,2,0,45,0,1,0,7,5,4.06638450062395,10,14,1,12,6,7.556170788699155,5,17.527203229535065,6.455593575497806,24040.506513018212,Dropout
